date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2017-12-22,2457.25234239,2915.51953374,2566.16883832,3041.49343185,1456.80771254,1727.53488734,2105.86074631,2497.12828607,19640.42342775,49044656.89182569
2017-12-23,2149.2871468,2548.62328317,2776.76405995,3292.68499353,2127.13530304,2522.35564143,2452.66824886,2909.4522525,9612.25496113,27966396.84829076
2017-12-24,2526.02136358,2996.46662347,2540.71304858,3013.8944823,2144.32173819,2543.0609854,2377.68257513,2818.31482472,7401.34336716,20859315.73448877
2017-12-25,2405.07346347,2850.7817938,2458.23806243,2916.75137925,2272.94167672,2695.36780526,2347.99521758,2787.36473309,2256.56294248,6289863.96386985
2017-12-26,2338.41587817,2775.99285608,2460.03817562,2917.01479664,2298.19666839,2728.20226902,2433.30227815,2885.31243963,2848.38611389,8218483.88727203
2017-12-27,2409.44779778,2857.02675168,2427.30899075,2878.13417103,2196.27313751,2613.85472716,2296.45604211,2732.51323698,3593.07995011,9818138.52521088
2017-12-28,2294.65795869,2730.37372869,2294.65795869,2730.37372869,2004.98233316,2397.38369975,2128.77957552,2541.86884977,4702.94378334,11954266.30508275
2017-12-29,2115.24687509,2525.71013138,2475.64434374,2968.47679883,2004.24783152,2401.13072986,2249.0862789,2698.6779252,6699.62161628,18080120.96304426
2017-12-30,2240.90963686,2688.86677497,2251.89987415,2702.05395727,1845.04918779,2213.87394548,1907.67191182,2290.09485099,7906.92695933,18107612.7167151
2017-12-31,1888.74440113,2267.37302209,2174.71783621,2609.34306359,1866.38750081,2240.53432829,2075.35027353,2490.86370197,3141.41393314,7824833.93892223
2018-01-01,2060.86628707,2473.47982389,2087.07784138,2506.26283121,1959.3675342,2351.15169727,1978.43097355,2376.78772695,2342.61189693,5567891.20563122
2018-01-02,1972.0274961,2369.09491036,2263.46235474,2727.29637685,1955.60180182,2350.33886363,2122.56922198,2560.69675461,4351.59186856,11143107.17518869
2018-01-03,2123.01119593,2561.22995807,2298.65002594,2771.79552145,2102.83626204,2534.58203506,2137.29104299,2567.07296603,3159.0226876,8109441.7404188
2018-01-04,2137.15871945,2566.91403392,2137.38802304,2567.14936372,1972.33281468,2371.85237191,2018.29202742,2435.80627331,4541.76265065,11062853.95633792
2018-01-05,1991.89025749,2403.94289776,2081.37908597,2503.87854368,1924.1056559,2319.9297499,1998.26505358,2403.71389925,3805.13877809,9146464.96945238
2018-01-06,1998.43982132,2403.92412744,2184.13341342,2627.29502988,1953.19028236,2349.49343741,2108.22227598,2535.98148974,2970.71651831,7533682.1016995
2018-01-07,2100.27248472,2526.41868239,2262.31764537,2721.68336346,2056.60065388,2474.13581382,2086.68370913,2511.84635947,3045.86088291,7650734.57019249
2018-01-08,2073.44790817,2495.91375871,2073.44790817,2495.91375871,1885.30457561,2256.17184777,2033.89008268,2434.26015279,4544.79384416,11063210.55749662
2018-01-09,2033.86352352,2434.22836548,2053.88698688,2454.64730206,1952.6634304,2327.74732305,1989.02756438,2373.4534455,4944.60026889,11735778.54480248
2018-01-10,1974.85397862,2356.54048432,2449.42767219,2926.91945887,1905.59213407,2277.34339205,2405.00021281,2875.05091148,11197.34299312,32192931.17856879
2018-01-11,2372.33102186,2835.99661671,2438.32399227,2915.22229175,1985.81844609,2383.45929406,2008.70316624,2417.50290798,2512.19649338,6073242.32816453
2018-01-12,2011.96707306,2421.43106638,2173.33075302,2637.65576005,1971.06903554,2376.70624354,2135.33488857,2602.54666917,1611.87363603,4194976.36256718
2018-01-13,2144.6902543,2613.94899114,2292.90054863,2794.58773306,2113.06208311,2575.40056858,2185.71467429,2666.46823035,3342.09950794,8911602.16059145
2018-01-14,2196.61960327,2679.77172647,2237.65656919,2729.14901536,2031.396916,2477.58524228,2083.77801052,2541.66693361,4181.29155642,10627450.48872314
2018-01-15,2084.70022672,2542.79179739,2120.1547487,2588.45237558,1960.27607049,2405.45331562,1960.27607049,2405.45331562,7735.30971399,18606926.39882711
2018-01-16,1964.12498811,2410.17631957,1973.97728192,2421.46676078,1282.5839179,1572.43570955,1462.06328191,1793.31336723,24995.29710586,44824400.41772326
2018-01-17,1456.94918325,1787.04060078,1545.6115771,1894.73314789,1095.02195613,1339.80581908,1450.59447984,1767.49804112,23385.01260971,41332963.97925207
2018-01-18,1447.18706634,1763.34622835,1593.5145769,1952.05423427,1397.96999151,1702.79602126,1444.91151205,1769.04040155,15553.90998803,27515495.17084424
2018-01-19,1435.20894565,1757.16131288,1556.63041342,1905.63242892,1429.09266558,1748.41645287,1453.15352458,1775.89815094,7983.26731872,14177469.66976437
2018-01-20,1460.75196203,1785.18419731,1739.71756739,2126.10791553,1460.33539467,1784.67511056,1667.74942234,2038.15568366,9545.23470672,19454674.36941733
2018-01-21,1669.97096271,2040.87062697,1669.97096271,2040.87062697,1412.63857831,1732.73546431,1451.24702971,1777.34984772,9695.19017844,17231744.78729944
2018-01-22,1464.66527507,1793.78324317,1486.02445413,1820.30086424,1233.35638296,1511.86450225,1334.13240034,1635.00625057,10323.88497987,16879616.47224489
2018-01-23,1317.27853228,1614.35149425,1387.91054617,1704.40071493,1227.43624217,1503.63247742,1321.72650126,1625.55790344,8428.81443427,13701525.92023845
2018-01-24,1320.89687702,1624.53756962,1363.60286129,1686.28537104,1276.73207683,1571.28713432,1328.05776708,1646.23967994,6177.33673472,10169376.84903487
2018-01-25,1345.6723157,1668.07439949,1378.37483495,1710.58391614,1295.02017637,1621.21717884,1319.63742331,1635.20196986,4803.90650474,7855357.37958437
2018-01-26,1325.25492847,1642.16278754,1354.82887006,1683.28697401,1203.53068383,1497.01249925,1288.45909454,1601.51529728,6140.01545419,9833328.67539514
2018-01-27,1287.41494863,1600.2174558,1351.09682583,1679.37208393,1259.4069087,1565.40431771,1314.05980269,1633.33619551,3654.16638743,5968482.22499482
2018-01-28,1314.10965539,1633.39816089,1410.95452193,1752.60790739,1298.57029091,1614.08320551,1396.20288952,1734.28426393,5131.28009265,8899098.31849754
2018-01-29,1394.34238844,1731.97325472,1424.41037639,1770.82654926,1313.8142436,1626.81710901,1340.28297395,1659.91032674,5000.33367445,8300105.50334954
2018-01-30,1340.5660128,1660.26086399,1340.5660128,1660.26086399,1159.35016278,1437.55429534,1159.35016278,1437.55429534,7563.74263652,10873290.71597924
2018-01-31,1171.57749757,1452.7157696,1212.61081249,1509.92200485,1127.88458351,1400.57864658,1171.57133356,1454.58751771,5159.22127651,7504538.86989118
2018-02-01,1181.33666179,1466.71185375,1196.39736849,1486.20237252,934.85392831,1168.78801913,1002.59499123,1253.91928806,11875.7453413,14891226.14354592
2018-02-02,993.55877131,1242.61792454,993.55877131,1242.61792454,752.88253011,940.1653477,956.14900186,1191.12896928,17919.92166622,21344937.823785
