date,1a. open (EUR),1b. open (USD),2a. high (EUR),2b. high (USD),3a. low (EUR),3b. low (USD),4a. close (EUR),4b. close (USD),5. volume,6. market cap (USD)
2014-07-01,6.54509798,8.96215546,6.61065216,9.04541577,5.59983326,7.66009146,5.59983326,7.66009146,5332.80349534,40849.76250232
2014-07-02,5.86163846,8.01821852,6.29185802,8.58989561,5.60213758,7.66236313,6.03886682,8.24704652,11620.56501367,95835.34021855
2014-07-03,5.99537628,8.18765316,6.09632877,8.32281493,5.8407446,7.94730493,5.89394196,8.02154428,4169.87822605,33448.86281397
2014-07-04,5.89538017,8.02350165,6.16554829,8.38340259,5.53591173,7.52588318,5.53591173,7.52588318,2643.95029081,19898.06103166
2014-07-05,5.53591173,7.52588318,5.53591173,7.52591388,5.0861214,6.91443678,5.3314605,7.24796827,4233.77589621,30686.27336553
2014-07-06,5.3314605,7.24796827,5.44373288,7.40059936,4.99486145,6.79037148,5.27196103,7.16501543,4200.2466949,30094.83235847
2014-07-07,5.27196103,7.16501543,5.72536555,7.78116488,5.14849767,6.99291186,5.65981565,7.70107907,10342.57740673,79649.00635096
2014-07-08,5.65976857,7.70101501,5.72574494,7.79065915,5.57874787,7.59420406,5.67600098,7.72630821,2212.86546568,17097.28061837
2014-07-09,5.67691143,7.72754753,6.12704933,8.33983191,5.67239257,7.72225831,5.71333348,7.7935591,11680.79035739,91034.92996228
2014-07-10,5.71334716,7.79357776,5.77701711,7.88066507,5.65307923,7.70702434,5.72830802,7.79467685,1916.16508849,14935.88766404
2014-07-11,5.72830802,7.79467685,5.96893869,8.12824857,5.72830802,7.79365877,5.77200079,7.85409882,2192.02742204,17216.39999831
2014-07-12,5.77182581,7.85386073,6.56903397,8.93889627,5.76573032,7.84579064,6.34638304,8.6359212,4107.51158368,35472.14635761
2014-07-13,6.34638304,8.6359212,6.8304945,9.294682,6.34638304,8.6359212,6.67874083,9.08581981,5283.05441707,48000.88047863
2014-07-14,6.67874083,9.08581981,6.67874083,9.08581981,6.25950721,8.52896153,6.4485854,8.78360008,9911.17870765,87055.83008252
2014-07-15,6.4485854,8.78360008,6.49814343,8.85151286,6.35850246,8.65314289,6.4705593,8.77943713,4842.06090126,42510.56928248
2014-07-16,6.4705593,8.77943713,6.4705593,8.7806166,6.20563947,8.40223604,6.21976007,8.41266394,6534.52552588,54972.76723372
2014-07-17,6.21976007,8.41266394,6.50516069,8.79848595,6.20650353,8.39609629,6.4878938,8.77436054,3758.84435627,32981.45557897
2014-07-18,6.4878938,8.77436054,6.6144665,8.95103598,6.41664113,8.67742193,6.57524642,8.89278665,4761.85079071,42346.12315886
2014-07-19,6.57524642,8.89278665,6.57524642,8.89278665,6.41462872,8.67589722,6.44573174,8.75969198,2167.8757427,18989.92375107
2014-07-20,6.44572639,8.7596847,6.56155248,8.91709132,6.26997448,8.52083941,6.34114152,8.61949929,2624.60109279,22622.74725446
2014-07-21,6.34110378,8.61944799,6.38797212,8.6379861,6.28379536,8.49854051,6.37105103,8.61571077,3715.86282555,32014.79937173
2014-07-22,6.37105103,8.61571077,6.38737824,8.6400922,6.25709392,8.42564406,6.31339311,8.5021993,2864.54236673,24354.91010661
2014-07-23,6.31339311,8.5021993,6.38210082,8.59340618,6.22581128,8.37999895,6.22581128,8.37999895,1573.24875449,13183.82291162
2014-07-24,6.22581128,8.37999895,6.32244029,8.50906305,5.86782785,7.89969177,5.87245809,7.90592533,6232.76135293,49275.74586619
2014-07-25,5.87245732,7.9059243,5.94237831,8.00131667,5.63252344,7.56340875,5.73430352,7.70183822,3413.09111049,26287.07556905
2014-07-26,5.73430306,7.7018376,5.8388434,7.84153128,5.67149512,7.61678355,5.73375329,7.7003959,1903.46972974,14657.47050106
2014-07-27,5.73680027,7.70448798,5.88182549,7.89925597,5.73544149,7.70266314,5.84279218,7.8479306,1028.60323716,8072.4068174
2014-07-28,5.84286006,7.84802177,6.05367007,8.13499134,5.5911117,7.51487448,6.05367007,8.13499134,3707.2228048,30158.22540757
2014-07-29,5.80438825,7.80000356,6.02666056,8.09701893,5.70208773,7.64857007,5.91059098,7.92638051,4206.56125988,33342.80519775
2014-07-30,5.90499485,7.91887584,5.94999835,7.97839309,5.45741657,7.31077962,5.45750513,7.31089826,4686.6377251,34263.53158915
2014-07-31,5.45751746,7.31091477,5.77529723,7.73258448,5.32921223,7.13054469,5.71258555,7.64835313,6129.75353773,46882.51965518
2014-08-01,5.71258555,7.64835313,6.03608883,8.10805317,5.66960295,7.59105953,5.8492655,7.85478967,7946.74370059,62420.0003229
2014-08-02,5.84928882,7.85482099,5.86072615,7.87010583,5.7074866,7.66432732,5.80484385,7.795064,3124.78519291,24357.90057431
2014-08-03,5.80633037,7.79706018,5.82610282,7.82361172,5.67430392,7.62019929,5.69615973,7.64672443,2688.58134111,20558.84063648
2014-08-04,5.69615973,7.64672443,5.76786428,7.74234912,5.6009127,7.51403858,5.63570529,7.56392332,1561.72662782,11812.780456
2014-08-05,5.63570529,7.56392332,5.65831922,7.59449869,5.40218413,7.22541101,5.4831866,7.33205133,2744.7495847,20124.64484573
2014-08-06,5.4831866,7.33205133,5.53048433,7.37916419,5.38826207,7.19984091,5.38826207,7.21045127,1453.1259377,10477.69375741
2014-08-07,5.38826207,7.21045127,5.43656075,7.27600711,5.14251782,6.87846305,5.38365705,7.19268107,4658.0680591,33503.99796046
2014-08-08,5.38365705,7.19268107,5.41857888,7.2395441,5.23017473,7.00336329,5.30255022,7.11156055,1146.00915601,8149.91350549
2014-08-09,5.30255022,7.11156055,5.47498759,7.34277715,5.03362102,6.75083858,5.23032507,7.01464813,7129.14926207,50008.47356726
2014-08-10,5.23032507,7.01464813,5.27472542,7.07419564,5.17496307,6.9403994,5.24132271,7.02609012,505.86059763,3554.22214669
2014-08-11,5.24014917,7.02451698,5.24881605,7.0358993,4.600475,6.15750476,4.66026405,6.23809716,10680.83087827,66628.06073807
2014-08-12,4.66024611,6.23807314,4.66024611,6.23807314,4.1180079,5.50101912,4.27875501,5.72010011,9780.78376492,55947.06233599
2014-08-13,4.27875501,5.72010011,4.33071115,5.788119,3.73275362,4.9832505,3.79054482,5.06568382,19638.61596544,99483.01914032
2014-08-14,3.79054482,5.06568382,4.1105712,5.49236881,3.65243753,4.8816,3.90681323,5.22011616,6628.2336959,34600.14980843
2014-08-15,3.90681323,5.22011616,4.10544368,5.5010856,3.7992128,5.08387836,4.09833138,5.49155548,3261.57781245,17911.13551579
2014-08-16,4.09833138,5.49155548,4.10103569,5.4952822,3.81281129,5.10906893,3.8493441,5.15802195,2120.74936459,10938.87177963
2014-08-17,3.8493441,5.15802195,4.18820974,5.61209319,3.39883629,4.55225473,3.42383791,4.58485041,6905.57098716,31661.00998188
2014-08-18,3.43313747,4.59730341,3.43313747,4.59730341,2.75998061,3.69585152,2.84948255,3.80745294,15589.75925225,59357.27464042
2014-08-19,2.84939872,3.80734092,4.09783059,5.45755251,2.79693793,3.73558114,3.67653948,4.8971881,14656.08271422,71773.59388638
2014-08-20,3.67009107,4.88859876,4.42209436,5.86404558,3.37596405,4.49139834,4.15789272,5.51296963,19341.1560481,106627.20596435
2014-08-21,4.16960367,5.52849723,4.73500139,6.28012589,4.16960367,5.52849723,4.37946613,5.81624036,14236.15068602,82800.87412313
2014-08-22,4.39591916,5.83809113,4.43207905,5.88510278,3.88461243,5.16192581,4.06574534,5.38395219,15720.66112708,84639.28795957
2014-08-23,4.06594629,5.3842183,4.08373746,5.40789235,3.69653091,4.89513379,3.80204685,5.03486335,9870.40808639,49696.15596547
2014-08-24,3.80204685,5.03486335,4.27249227,5.65785104,3.76318411,4.98339934,4.16292865,5.49182366,9467.90807046,51996.08159639
2014-08-25,4.16302499,5.49195076,4.20661763,5.55506529,3.91883697,5.17207803,4.01022959,5.28904016,6786.921744,35896.30169858
2014-08-26,4.01022959,5.28904016,4.37892968,5.77743226,4.01018579,5.28773406,4.27846978,5.63380569,7675.60708302,43242.87882106
2014-08-27,4.27884865,5.63430457,4.50344861,5.93295774,4.05020627,5.33963809,4.19221129,5.53087713,26751.81033059,147960.97601389
